bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,statezip,price,basement,renovated,era_category,lat,lng,10th,ave,ct,dr,ln,ne,nw,pl,rd,se,st,sw,way
4,2.5,7.908387159290043,8.463370384718731,2.0,0,0,3,7.908387159290043,0,2012,1912,35229 SE Terrace St,98065,545000.0,0,1,614313.8655298545,47.5293,-121.8412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,2.75,7.969011781106478,8.82834762005316,1.0,0,0,3,7.352441100243583,1330,1973,2013,11826 NE 145th St,98034,585000.0,1,1,539932.8210941788,47.6974,-122.2054,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
5,5.5,8.554488976159934,9.444384297758681,2.0,0,2,3,8.554488976159934,0,2001,0,6525 Cascade Ave SE,98065,925000.0,0,0,614313.8655298545,47.5293,-121.8412,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
4,2.75,7.789040401657477,8.948066103458935,2.0,0,0,3,7.789040401657477,0,2006,0,315 F St SE,98002,292000.0,0,0,614313.8655298545,47.3039,-122.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
5,3.25,8.569785641535407,9.75452339939617,2.0,0,1,3,8.296546520300614,1260,1977,2003,5355 84th Pl SE,98040,1795000.0,1,1,539932.8210941788,47.5661,-122.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,2.75,8.110727582974489,9.120743838164426,2.0,0,0,4,8.110727582974489,0,1995,0,11217 NE 90th St,98033,1095000.0,0,0,539932.8210941788,47.6974,-122.2054,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
5,3.5,8.146129510025405,10.251464780771665,1.0,0,0,5,7.762170607138205,1100,1972,0,11010 108th Ave NE,98033,850000.0,1,0,539932.8210941788,47.6974,-122.2054,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,7.3777589082278725,8.691482576512929,1.0,0,0,4,7.047517221357296,450,1964,0,8127 22nd Ave SW,98106,329000.0,1,0,450218.6320663586,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
4,2.25,7.8632667240095735,8.762489547371581,1.0,0,0,3,7.237059026124737,1210,1978,0,26th Ave SW,98023,245000.0,1,0,539932.8210941788,47.3091,-122.3358,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
3,1.0,6.779921907472252,9.13108069099055,1.5,0,0,5,6.779921907472252,0,1946,0,16529 10th Ave NE,98155,291500.0,0,0,450218.6320663586,47.7564,-122.3426,0.8854218347328525,0.29998584266581363,0.0,0.0,0.0,0.35501643451872883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.75,7.7664168980196555,8.501876487304344,2.0,0,0,3,7.7664168980196555,0,2008,0,20012 79th Ave NE,98028,525000.0,0,0,614313.8655298545,47.7516,-122.2489,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.5,7.1853870155804165,9.487972108574462,1.0,0,0,3,7.1853870155804165,0,1970,2014,11406 Nile Ave NE,98059,327000.0,0,1,539932.8210941788,47.4784,-122.1919,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.75,7.635303886259415,9.137769679141348,1.0,0,0,5,7.02108396428914,950,1945,0,15511 9th Ave NE,98155,366500.0,1,0,450218.6320663586,47.7564,-122.3426,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.75,7.1308988302963465,9.261983605128021,1.0,0,0,4,7.1308988302963465,0,1966,0,4 151st Pl NE,98007,462000.0,0,0,450218.6320663586,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
1,0.75,7.064759027791802,9.557399229195953,1.0,0,0,5,6.779921907472252,290,1962,0,37316 W Lake Walker Dr SE,98022,275000.0,1,0,450218.6320663586,47.2017,-121.9897,0.0,0.0,0.0,0.8915485886715856,0.0,0.0,0.0,0.0,0.0,0.4529250644838547,0.0,0.0,0.0
3,2.5,7.926602599181384,9.284798282894192,2.0,0,2,3,7.926602599181384,0,1992,0,16420 SE 39th Pl,98008,749950.0,0,0,539932.8210941788,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,3.75,8.029432840581244,8.674196940225903,2.0,0,0,5,7.783224016336037,670,1927,0,1527 39th Ave E,98112,1570000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5,8.106514516255185,9.345482965918476,2.0,0,0,3,8.106514516255185,0,1986,0,33247-33248 2nd Pl SW,98023,490600.0,0,0,539932.8210941788,47.3091,-122.3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542776634686905,0.0,0.0,0.0,0.7562544142588201,0.0
2,1.0,6.937314081223682,8.484876589939695,1.0,0,0,3,6.824373670043086,110,1939,1969,1317 N 79th St,98103,535000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2.75,8.089482474360754,9.880321274504288,1.0,0,0,4,7.682482446534506,1090,1968,0,1525 79th Pl NE,98039,188000.0,1,0,450218.6320663586,47.6273,-122.2427,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
3,3.5,8.411832675758411,9.992871113670814,2.0,0,0,3,8.411832675758411,0,2004,2003,13528 SE 333rd Pl,98092,785000.0,0,1,614313.8655298545,47.3039,-122.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,3.5,8.125630988477065,9.027618735160889,2.0,0,0,3,8.125630988477065,0,2000,0,1703 NW 200th Ln,98177,655500.0,0,0,614313.8655298545,47.7564,-122.3426,0.0,0.0,0.0,0.0,0.8237262961935284,0.0,0.5669876444502927,0.0,0.0,0.0,0.0,0.0,0.0
3,2.25,7.484368643286131,9.69830670159609,2.0,0,0,4,7.484368643286131,0,1987,0,15617 160th Ct SE,98058,350000.0,0,0,539932.8210941788,47.4784,-122.1919,0.0,0.0,0.8698694477814449,0.0,0.0,0.0,0.0,0.0,0.0,0.4932820124598141,0.0,0.0,0.0
4,2.5,8.101677747454572,12.016895643779236,2.0,0,0,3,8.101677747454572,0,1984,0,19014 233rd Ave NE,98077,760000.0,0,0,539932.8210941788,47.7569,-122.1478,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,6.975413927455952,8.87346805533363,1.0,0,0,3,6.975413927455952,0,1989,0,3510 S Holly St,98118,327500.0,0,0,539932.8210941788,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1.0,7.444248649496705,8.78813593986372,1.5,0,0,4,7.090076835776092,510,1926,1993,12220 Phinney Ave N,98133,440000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2.5,7.9229859587111955,8.699514748210191,2.0,0,0,3,7.9229859587111955,0,2006,0,843 S Rose St,98108,300000.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2.25,7.635303886259415,8.902455592206882,2.0,0,0,4,7.635303886259415,0,1977,0,26732 Carnaby Way,98032,280927.0,0,0,539932.8210941788,47.3887,-122.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,1.75,7.162397497355718,8.261009786023827,1.0,0,0,5,7.162397497355718,0,1916,0,1727 Lake Washington Blvd S,98144,647500.0,0,0,623805.5955773297,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.5,7.286191714702382,9.341982481027898,1.0,0,0,3,7.286191714702382,0,1954,2005,16044 33rd Ave NE,98155,381000.0,0,1,450218.6320663586,47.7574,-122.2865,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,7.02108396428914,8.639410824140487,1.0,0,0,3,7.02108396428914,0,1944,0,7414 S 118th Pl,98178,190368.75,0,0,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,1.75,7.620705086838262,10.260917211605735,1.5,1,3,4,7.620705086838262,0,1919,1990,23014 Vashon Hwy SW,98070,615000.0,0,1,623805.5955773297,47.4122,-122.4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,1.75,7.736307096548285,9.238927828828094,1.0,0,0,3,7.200424892944957,950,1960,2012,2816 SW 110th Pl,98146,343000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542776634686905,0.0,0.0,0.0,0.7562544142588201,0.0
3,3.0,7.986164860332727,8.438582790834326,2.0,0,0,4,7.709756864454165,710,1988,0,4814 University View Pl NE,98105,1070000.0,1,0,539932.8210941788,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
4,3.5,8.055157731819678,8.612503371220562,2.0,0,0,3,8.055157731819678,0,2014,0,4908 32nd Ave NE,98105,1205000.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3.25,8.009695357742922,13.88710351296922,1.5,0,0,5,7.605890001053122,1000,1931,0,16200-16398 252nd Ave SE,98027,542500.0,1,0,623805.5955773297,47.544,-122.0471,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
4,2.5,7.5443321080536885,9.412137705270794,1.0,0,0,3,7.114769448366463,660,1978,0,41936 SE 168th St,98045,378000.0,1,0,539932.8210941788,47.49,-121.7742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,2.25,7.630461261783627,8.893298144217916,1.0,0,0,3,7.106606137727303,840,1963,2013,15568 11th Ave NE,98155,410000.0,1,1,450218.6320663586,47.7564,-122.3426,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5,7.495541943884256,8.517393171418904,2.0,0,0,3,7.495541943884256,0,1996,0,8230 NE 125th Ct,98034,515000.0,0,0,539932.8210941788,47.6974,-122.2054,0.0,0.0,0.8841053150955672,0.0,0.0,0.4672876970558584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.0,7.272398392570047,8.630521876723241,1.0,0,0,4,6.579251212010101,720,1942,2007,2508 NE 7th St,98056,230000.0,1,1,450218.6320663586,47.4784,-122.1919,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
2,1.0,6.856461984594587,8.930626469173578,1.0,0,0,3,6.856461984594587,0,1958,2004,17018 124th Ave SE,98058,230000.0,0,1,450218.6320663586,47.4784,-122.1919,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,2.5,7.886081401775745,8.512180649592693,2.0,0,0,3,7.886081401775745,0,2014,0,4810 S Raymond St,98118,599950.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2.75,7.736307096548285,8.719317375506371,2.0,0,0,4,7.682482446534506,120,1926,1993,124 NE 63rd St,98115,1003000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
3,1.75,7.52294091807237,8.946895523888447,1.0,0,0,3,7.1853870155804165,530,1979,2014,33945 28th Pl SW,98023,218000.0,1,1,539932.8210941788,47.3091,-122.3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542776634686905,0.0,0.0,0.0,0.7562544142588201,0.0
4,1.0,7.047517221357296,9.009936307631463,1.5,0,0,3,7.047517221357296,0,1947,2012,15562 9th Ave NE,98155,307000.0,0,1,450218.6320663586,47.7564,-122.3426,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.293017679772782,8.740336742730447,1.0,0,3,4,6.975413927455952,400,1939,1989,3715 NE 153rd St,98155,432000.0,1,1,623805.5955773297,47.7574,-122.2865,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
3,2.25,7.6544432264701125,8.944419791305915,1.0,0,0,4,7.215239978730097,750,1973,0,32744 30th Ave SW,98023,225279.428571,1,0,539932.8210941788,47.3091,-122.3358,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
3,2.25,7.484368643286131,9.249080200292113,1.0,0,0,3,7.484368643286131,0,1967,2011,14229 SE 165th Pl,98058,300000.0,0,1,450218.6320663586,47.4784,-122.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
5,3.0,8.40737832540903,8.517193191416238,2.5,0,0,5,8.13739583005665,1060,1902,0,923 14th Ave E,98112,1990000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.0,7.146772179452637,7.1853870155804165,3.0,0,0,3,7.146772179452637,0,2006,0,8846 Midvale Ave N,98103,369950.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.5,7.1853870155804165,9.001346243766392,1.0,0,0,3,7.1853870155804165,0,1951,1994,3110 109th Ave SE,98004,650000.0,0,1,450218.6320663586,47.5951,-122.1535,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,2.5,7.893572073504902,9.185022563991893,1.0,0,0,4,7.383989457978509,1070,1979,0,8236 NE 115th Way,98034,653000.0,1,0,539932.8210941788,47.6974,-122.2054,0.0,0.0,0.0,0.0,0.0,0.4351715508224238,0.0,0.0,0.0,0.0,0.0,0.0,0.9003475558665146
4,2.5,7.992944547318106,8.52793528794814,2.0,0,0,3,7.992944547318106,0,2006,0,26920 229th Pl SE,98038,385000.0,0,0,614313.8655298545,47.3659,-122.0368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,2.0,7.615791072035833,9.039077442538963,2.0,0,0,3,7.615791072035833,0,1944,0,3515 S 137th St,98168,275000.0,0,0,450218.6320663586,47.4749,-122.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1.0,7.047517221357296,8.506132244056813,1.0,0,2,3,7.047517221357296,0,1943,2002,4103 37th Ave SW,98126,480000.0,0,1,450218.6320663586,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
4,2.5,8.019612794400267,10.090921021216259,2.0,0,0,3,8.019612794400267,0,1999,0,4620 Kennedy Ave SE,98092,420000.0,0,0,539932.8210941788,47.3039,-122.2108,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
4,3.25,7.930206206684683,8.971448463693834,2.0,0,0,3,7.930206206684683,0,2006,0,543 N 138th St,98133,700000.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2.5,7.851661177889265,8.433811582477187,2.0,0,0,3,7.851661177889265,0,2014,0,5703 Charlotte Ave SE,98092,339990.0,0,0,614313.8655298545,47.3039,-122.2108,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,2.0,7.554858521040676,8.525161361065415,1.5,0,0,3,7.554858521040676,0,1971,0,2415 209th Ave NE,98074,430000.0,0,0,539932.8210941788,47.6017,-122.0416,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2.75,7.620705086838262,8.921057018157429,1.0,0,0,4,7.090076835776092,840,1969,0,12610 NE 142nd St,98034,449500.0,1,0,450218.6320663586,47.6974,-122.2054,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
2,1.0,6.813444599510896,9.197153810172008,1.0,0,0,3,6.813444599510896,0,1957,2000,11644 SE 163rd St,98058,223000.0,0,1,450218.6320663586,47.4784,-122.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,3.5,8.045588280803528,8.534246945982066,2.0,0,0,3,7.8160138391590275,640,2008,0,6511 37th Ave NE,98115,953007.0,1,0,614313.8655298545,47.6211,-122.3244,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,7.237059026124737,9.798127036878302,1.0,0,0,3,7.237059026124737,0,1955,2013,3915 S 238th St,98032,234000.0,0,1,450218.6320663586,47.3887,-122.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,2.75,7.787382026484701,8.517793011488205,1.0,0,0,3,7.251344983372214,1000,2008,0,7956 46th Ave S,98118,365000.0,1,0,614313.8655298545,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.5,8.330863613224745,9.692581318886397,2.0,0,0,3,8.330863613224745,0,2006,0,11824 SE 290th Pl,98092,550000.0,0,0,614313.8655298545,47.3039,-122.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
3,1.5,7.07326971745971,9.110299017795956,1.0,0,0,3,7.07326971745971,0,1960,2012,454 S 190th St,98148,193000.0,0,1,450218.6320663586,47.4762,-122.3394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2.5,8.122668023346407,9.882519246099932,2.0,0,0,3,8.070906088787819,170,1951,1994,15043 Densmore Ave N,98133,515000.0,1,1,450218.6320663586,47.7564,-122.3426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.992944547318106,9.42706335548747,1.0,0,2,4,7.299797366758161,1480,1952,0,3267 57th Ave SW,98116,936000.0,1,0,450218.6320663586,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
4,2.5,7.859413154693583,8.9758830607617,2.0,0,0,3,7.859413154693583,0,2001,0,4022 NE 95th St,98115,799000.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
3,2.25,7.517520850603031,8.657302899400882,2.0,0,0,3,7.517520850603031,0,2003,0,11526 NE 116th St,98034,465000.0,0,0,614313.8655298545,47.6974,-122.2054,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
4,3.5,7.975908360165538,8.567886305731756,2.0,0,0,3,7.975908360165538,0,2012,1912,9311 Nye Ave SE,98065,610000.0,0,1,614313.8655298545,47.5293,-121.8412,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,1.0,7.003065458786462,9.054855469135788,1.0,0,0,3,7.003065458786462,0,1961,2004,214 SW 305th St,98023,199990.0,0,1,450218.6320663586,47.3091,-122.3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6023022875295023,0.7982680968426139,0.0
3,2.5,7.955074273262696,9.256651274839433,1.0,0,0,4,7.455876687491824,1120,1954,1979,9824 NE 13th St,98004,1150000.0,1,1,450218.6320663586,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
4,2.0,7.414572881350589,8.476371196895983,1.5,0,0,3,7.414572881350589,0,1922,2008,4007 Woodland Park Ave N,98103,550607.142857,0,1,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.75,7.731930721948486,7.955074273262696,1.5,0,0,4,7.3395376954076745,740,1930,0,8013 20th Ave NE,98115,530000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.25,8.245384468120747,9.05005424204284,1.0,0,1,3,7.893572073504902,1130,2007,0,10022 NE 110th St,98033,1130000.0,1,0,614313.8655298545,47.6974,-122.2054,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
4,2.5,7.843848638152472,9.210340371976184,1.0,0,0,3,7.162397497355718,1260,1964,2000,15003 NE 12th St,98007,642000.0,1,1,450218.6320663586,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
5,2.75,7.816416983691801,8.305236829492593,2.0,0,0,3,7.816416983691801,0,2014,0,38071 39th Ave S,98001,309000.0,0,0,614313.8655298545,47.3039,-122.2108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.75,7.5443321080536885,9.155461710466193,2.0,0,0,3,7.5443321080536885,0,1987,2000,130 97th Ave NE,98004,1065000.0,0,1,539932.8210941788,47.5951,-122.1535,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.75,7.461640392208575,8.594154232552366,1.0,0,0,4,6.897704943128636,750,1946,1989,9411 44th Pl NE,98115,452000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
5,2.75,7.640123172695364,9.487138427825885,2.0,0,0,3,7.640123172695364,0,1987,2000,23022 NE 21st St,98074,538888.0,0,1,539932.8210941788,47.6017,-122.0416,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
2,1.0,6.7912214627261855,8.99961934066053,1.0,0,0,3,6.7912214627261855,0,1942,1999,13232 5th Ave SW,98146,150000.0,0,1,450218.6320663586,47.4762,-122.3394,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
6,2.5,7.969011781106478,9.002331708246244,1.0,0,0,3,7.396335293800808,1260,1977,2004,2413 171 Ave SE,98008,502000.0,1,1,539932.8210941788,47.5951,-122.1535,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,1.0,6.956545443151569,8.641885635373555,1.0,0,0,4,6.813444599510896,140,1947,1988,8244 40th Ave NE,98115,445000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.0,7.874739125171811,9.709599359370708,2.0,0,0,4,7.874739125171811,0,1953,1983,9033 NE 32nd St,98004,84350.0,0,1,450218.6320663586,47.6488,-122.2188,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
3,2.0,7.200424892944957,7.232733136177615,3.0,0,0,3,7.200424892944957,0,2008,0,9245-9249 Fremont Ave N,98103,376000.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,6.966024187106113,9.118882761487347,1.0,0,2,5,6.966024187106113,0,1956,0,1122 Harding St,98022,220000.0,0,0,450218.6320663586,47.2017,-121.9897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1.75,7.299797366758161,7.68937110752969,2.5,0,0,3,7.299797366758161,0,2005,0,10512 128th Ave NE,98033,620000.0,0,0,614313.8655298545,47.6974,-122.2054,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.0,6.866933284461882,9.14633504200027,1.0,0,0,3,6.866933284461882,0,1949,1998,13045 6th Pl SW,98146,210000.0,0,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542776634686905,0.0,0.0,0.0,0.7562544142588201,0.0
4,2.5,7.835974581721566,8.93102321585603,1.0,0,0,3,7.272398392570047,1090,1978,0,9808 NE 204th Pl,98011,400000.0,1,0,539932.8210941788,47.7735,-122.2044,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
2,1.0,7.402451520818244,9.760482858119124,1.0,0,0,3,6.733401891837359,800,1978,0,3301-3389 289th Ave NE,98053,379500.0,1,0,539932.8210941788,47.6762,-122.1169,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2.75,7.495541943884256,8.237479288613633,1.5,0,0,3,7.24422751560335,400,1926,2003,7434 Winona Ave N,98103,533000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
